Season,Week,Spread,Total,Under,Distance
2025,3,-3.0,41.5,0,0.0
2021,4,-3.0,41.5,1,0.0
2017,1,-3.0,41.5,0,0.0
2022,4,-3.0,41.5,1,0.0
2016,17,-3.0,41.5,1,0.0
2016,16,-3.0,41.5,1,0.0
2016,17,-3.0,41.5,0,0.0
