Season,Week,Spread,Total,Under,Distance
2016,16,-1.5,42.5,0,0.0
2022,4,-1.5,42.5,1,0.0
2015,15,-1.5,42.0,1,0.5
2020,6,-2.0,42.5,1,0.5
2022,1,-1.5,42.0,0,0.5
2023,15,-1.0,42.5,0,0.5
2023,17,-1.5,43.0,0,0.5
