Season,Week,Spread,Total,Under,Distance
2024,6,-9.5,42.5,1,0.0
2025,1,-9.0,42.5,1,0.5
2024,16,-9.0,42.5,1,0.5
2015,4,-9.5,43.0,1,0.5
2015,16,-9.5,42.0,0,0.5
2019,8,-9.5,43.0,1,0.5
2022,8,-10.0,42.5,0,0.5
