Season,Week,Spread,Total,Under,Distance
2015,13,9.0,43.5,1,0.5
2021,3,9.0,43.5,1,0.5
2022,14,8.5,44.0,0,0.5
2022,11,8.0,43.0,0,0.7071067811865476
2024,10,7.5,43.5,1,1.0
2023,12,7.5,43.5,0,1.0
2024,15,7.5,43.5,1,1.0
