Season,Week,Spread,Total,Under,Distance
2023,18,-3.5,35.5,1,0.0
2022,16,-3.0,35.5,1,0.5
2024,5,-3.0,35.5,0,0.5
2023,17,-3.5,36.5,1,1.0
2023,12,-3.5,36.5,1,1.0
2017,14,-3.5,36.5,1,1.0
2023,13,-3.5,36.5,0,1.0
