Season,Week,Spread,Total,Under,Distance
2019,11,-1.0,37.5,0,0.5
2019,15,-1.0,37.0,1,0.7071067811865476
2022,16,-2.0,37.0,1,0.7071067811865476
2022,16,-2.0,38.0,1,0.7071067811865476
2023,12,-1.0,37.0,0,0.7071067811865476
2017,11,-2.5,37.5,1,1.0
2022,15,-1.5,36.5,0,1.0
