Season,Week,Spread,Total,Under,Distance
2021,1,3.5,49.5,1,0.0
2023,5,3.5,49.5,1,0.0
2024,14,3.5,49.5,0,0.0
2022,9,3.5,49.5,1,0.0
2024,6,3.5,49.0,0,0.5
2020,8,3.5,49.0,0,0.5
2019,16,3.5,49.0,0,0.5
