Season,Week,Spread,Total,Under,Distance
2017,6,-13.5,37.5,1,0.5
2025,16,-14.0,38.5,0,1.0
2023,9,-13.5,38.5,1,1.118033988749895
2017,17,-13.5,38.5,1,1.118033988749895
2025,15,-12.5,38.0,1,1.5811388300841898
2022,18,-14.0,39.5,0,2.0
2018,17,-14.0,39.5,0,2.0
