Season,Week,Spread,Total,Under,Distance
2015,13,2.5,46.5,1,0.0
2023,4,2.5,46.5,1,0.0
2017,6,2.5,46.5,0,0.0
2024,15,2.5,46.5,1,0.0
2020,13,2.5,46.5,1,0.0
2017,12,2.5,46.0,0,0.5
2016,7,2.5,46.0,0,0.5
