Season,Week,Spread,Total,Under,Distance
2020,11,-2.5,45.5,1,0.0
2022,4,-2.5,45.5,0,0.0
2020,10,-2.5,45.5,0,0.0
2016,8,-2.5,45.5,0,0.0
2017,4,-2.5,45.5,0,0.0
2015,1,-2.5,45.5,0,0.0
2015,12,-2.5,45.5,1,0.0
