Season,Week,Spread,Total,Under,Distance
2018,4,-7.5,40.5,0,0.0
2015,6,-7.0,40.5,0,0.5
2024,1,-7.5,41.0,1,0.5
2017,5,-7.5,41.0,1,0.5
2015,6,-7.0,40.5,0,0.5
2025,5,-7.5,41.0,0,0.5
2017,9,-7.0,41.0,0,0.7071067811865476
