Season,Week,Spread,Total,Under,Distance
2015,13,-3.5,41.5,0,0.0
2022,18,-3.5,41.5,1,0.0
2016,13,-3.5,41.5,0,0.0
2022,4,-3.5,41.5,0,0.0
2016,12,-3.5,41.5,1,0.0
2017,1,-3.5,41.5,0,0.0
2015,12,-3.5,41.5,0,0.0
