Season,Week,Spread,Total,Under,Distance
2015,11,-13.5,40.0,0,0.5
2017,16,-13.5,41.0,1,0.5
2018,13,-13.5,41.0,1,0.5
2023,11,-13.0,41.0,0,0.7071067811865476
2023,17,-14.0,40.0,0,0.7071067811865476
2018,17,-14.0,39.5,0,1.118033988749895
2022,18,-14.0,39.5,0,1.118033988749895
