Season,Week,Spread,Total,Under,Distance
2025,4,6.5,46.5,0,0.0
2016,12,6.5,46.5,1,0.0
2018,10,6.5,47.0,1,0.5
2024,13,6.0,46.5,0,0.5
2021,13,7.0,46.5,0,0.5
2019,2,6.0,46.5,0,0.5
2021,17,6.0,46.5,1,0.5
