Season,Week,Spread,Total,Under,Distance
2024,15,7.5,43.5,1,0.0
2024,10,7.5,43.5,1,0.0
2023,12,7.5,43.5,0,0.0
2024,10,7.0,43.5,1,0.5
2015,9,7.5,44.0,1,0.5
2017,13,7.5,43.0,0,0.5
2020,14,7.5,43.0,0,0.5
