Season,Week,Spread,Total,Under,Distance
2024,9,-9.5,46.5,0,0.0
2024,16,-9.5,46.5,1,0.0
2021,16,-10.0,46.5,0,0.5
2023,13,-9.5,47.0,0,0.5
2021,13,-9.5,47.0,1,0.5
2017,16,-10.0,46.5,1,0.5
2022,2,-10.0,46.5,0,0.5
