Season,Week,Spread,Total,Under,Distance
2015,3,-14.5,43.5,1,0.0
2017,12,-14.0,43.5,1,0.5
2021,15,-14.5,43.0,0,0.5
2021,17,-14.5,44.0,0,0.5
2015,15,-14.0,43.0,0,0.7071067811865476
2018,12,-14.0,43.0,0,0.7071067811865476
2017,2,-14.0,44.0,0,0.7071067811865476
