Season,Week,Spread,Total,Under,Distance
2023,10,-5.5,44.5,0,0.0
2025,2,-5.5,44.5,0,0.0
2024,4,-5.5,44.5,1,0.0
2024,12,-5.5,44.5,0,0.0
2018,2,-5.5,44.0,1,0.5
2018,2,-5.5,44.0,0,0.5
2016,15,-5.0,44.5,1,0.5
