Season,Week,Spread,Total,Under,Distance
2021,11,-10.0,44.5,1,0.0
2022,13,-10.5,44.5,0,0.5
2018,16,-10.0,44.0,0,0.5
2019,11,-10.0,44.0,0,0.5
2020,17,-10.5,44.5,0,0.5
2019,1,-9.5,44.0,1,0.7071067811865476
2015,14,-10.5,44.0,1,0.7071067811865476
