Season,Week,Spread,Total,Under,Distance
2019,11,-10.0,40.5,0,0.0
2021,16,-10.0,40.5,0,0.0
2024,4,-10.0,40.5,0,0.0
2023,16,-10.5,40.5,1,0.5
2023,13,-10.0,40.0,0,0.5
2017,13,-10.0,41.0,1,0.5
2018,6,-10.5,40.5,1,0.5
