Season,Week,Spread,Total,Under,Distance
2016,5,-3.5,50.5,0,0.0
2021,2,-3.5,50.5,0,0.0
2020,10,-3.5,50.0,1,0.5
2018,14,-4.0,50.5,0,0.5
2024,17,-3.5,50.0,0,0.5
2018,11,-3.5,50.0,1,0.5
2015,8,-3.5,51.0,0,0.5
