Season,Week,Spread,Total,Under,Distance
2016,8,3.0,50.5,1,0.0
2018,14,3.0,51.0,1,0.5
2015,6,3.0,51.0,0,0.5
2024,12,2.5,50.5,0,0.5
2020,17,2.5,50.5,0,0.5
2017,3,3.0,51.0,0,0.5
2022,6,2.5,50.5,1,0.5
