Season,Week,Spread,Total,Under,Distance
2023,17,6.0,43.5,0,0.0
2023,3,6.0,44.0,1,0.5
2024,3,6.5,43.5,0,0.5
2017,8,6.5,43.5,0,0.5
2015,2,6.0,43.0,0,0.5
2019,13,6.5,43.5,0,0.5
2021,2,6.0,43.0,1,0.5
