Season,Week,Spread,Total,Under,Distance
2019,14,-3.0,46.5,0,0.0
2022,15,-3.0,46.5,1,0.0
2017,7,-3.0,46.5,0,0.0
2018,12,-3.0,46.5,0,0.0
2018,15,-3.0,46.5,1,0.0
2017,15,-3.0,46.5,0,0.0
2017,2,-3.0,46.5,0,0.0
