Season,Week,Spread,Total,Under,Distance
2018,17,2.5,51.5,0,0.0
2024,3,2.5,51.5,1,0.0
2021,10,2.5,52.0,0,0.5
2022,1,2.5,52.0,1,0.5
2020,14,2.5,52.0,0,0.5
2020,6,2.5,51.0,1,0.5
2020,4,3.0,51.5,0,0.5
