Season,Week,Spread,Total,Under,Distance
2019,15,10.5,42.0,0,0.5
2024,8,10.0,41.5,0,0.5
2015,14,11.0,41.0,0,0.7071067811865476
2021,18,10.5,42.5,0,1.0
2023,4,9.5,41.5,0,1.0
2022,17,9.5,42.5,0,1.4142135623730951
2023,12,9.5,40.5,0,1.4142135623730951
