Season,Week,Spread,Total,Under,Distance
2019,10,-3.5,48.5,0,0.0
2022,8,-3.5,48.5,0,0.0
2021,6,-3.5,48.5,0,0.0
2016,12,-3.5,48.5,0,0.0
2024,4,-3.5,48.5,0,0.0
2024,11,-3.5,48.5,1,0.0
2016,10,-4.0,48.5,0,0.5
