Season,Week,Spread,Total,Under,Distance
2023,15,-3.0,34.0,0,0.7071067811865476
2023,14,-2.5,34.0,0,1.118033988749895
2022,16,-3.0,32.0,1,1.5811388300841898
2023,11,-2.0,33.0,1,1.5811388300841898
2022,17,-2.5,35.0,1,1.8027756377319946
2023,18,-3.5,35.5,1,2.0
2024,5,-3.0,35.5,0,2.0615528128088303
