Season,Week,Spread,Total,Under,Distance
2021,8,4.5,49.0,0,0.5
2021,10,4.0,49.5,1,0.5
2016,9,4.5,49.0,0,0.5
2024,8,4.0,49.5,0,0.5
2020,7,4.5,50.0,0,0.5
2019,10,5.0,49.0,0,0.7071067811865476
2022,5,5.0,49.0,1,0.7071067811865476
