Season,Week,Spread,Total,Under,Distance
2017,17,-13.5,38.5,1,1.0
2023,9,-13.5,38.5,1,1.0
2016,15,-15.0,39.5,1,1.118033988749895
2018,17,-14.0,39.5,0,1.118033988749895
2022,18,-14.0,39.5,0,1.118033988749895
2017,6,-13.5,37.5,1,1.4142135623730951
2023,17,-14.0,40.0,0,1.5811388300841898
