Season,Week,Spread,Total,Under,Distance
2023,14,-3.5,51.5,1,0.0
2021,3,-3.5,51.5,0,0.0
2019,12,-3.5,51.5,0,0.0
2024,14,-3.5,51.5,0,0.0
2023,7,-3.0,51.5,1,0.5
2020,12,-3.0,51.5,0,0.5
2021,8,-3.0,51.5,1,0.5
