Season,Week,Spread,Total,Under,Distance
2018,16,-11.5,37.5,0,0.0
2019,9,-10.5,37.0,1,1.118033988749895
2019,13,-10.5,38.5,0,1.4142135623730951
2017,15,-10.5,39.0,0,1.8027756377319946
2017,6,-13.5,37.5,1,2.0
2018,3,-10.0,39.0,1,2.1213203435596424
2017,17,-13.5,38.5,1,2.23606797749979
