Season,Week,Spread,Total,Under,Distance
2021,15,9.5,45.0,0,0.5
2022,6,9.5,46.0,1,0.5
2024,8,9.0,45.5,0,0.5
2021,1,9.0,45.5,0,0.5
2015,12,9.5,45.0,1,0.5
2023,8,9.5,44.5,0,1.0
2015,17,9.0,46.5,1,1.118033988749895
