Season,Week,Spread,Total,Under,Distance
2019,12,-3.5,51.5,0,0.0
2024,14,-3.5,51.5,0,0.0
2023,14,-3.5,51.5,1,0.0
2021,3,-3.5,51.5,0,0.0
2018,10,-3.5,51.0,0,0.5
2025,8,-3.5,51.0,0,0.5
2020,9,-3.0,51.5,0,0.5
