Season,Week,Spread,Total,Under,Distance
2022,2,-4.0,54.0,1,0.7071067811865476
2020,13,-4.0,54.0,0,0.7071067811865476
2023,1,-3.5,53.5,1,1.0
2020,6,-3.5,53.5,0,1.0
2024,1,-4.5,52.5,1,1.0
2016,7,-4.5,52.5,0,1.0
2016,12,-5.5,53.0,0,1.118033988749895
