Season,Week,Spread,Total,Under,Distance
2022,1,5.5,43.5,0,0.0
2025,12,6.0,43.5,1,0.5
2023,17,6.0,43.5,0,0.5
2021,11,5.0,43.5,1,0.5
2017,3,5.5,43.0,1,0.5
2021,14,5.5,43.0,1,0.5
2021,13,5.0,43.5,0,0.5
