Season,Week,Spread,Total,Under,Distance
2024,8,-11.0,41.0,0,0.7071067811865476
2021,14,-11.0,42.0,0,0.7071067811865476
2017,4,-12.5,41.5,0,1.0
2016,3,-10.5,42.0,0,1.118033988749895
2017,15,-12.5,42.5,1,1.4142135623730951
2021,11,-12.5,42.5,1,1.4142135623730951
2018,13,-10.5,40.5,0,1.4142135623730951
