Season,Week,Spread,Total,Under,Distance
2017,1,-2.5,49.5,1,0.0
2024,3,-2.5,49.5,1,0.0
2017,1,-2.5,49.5,1,0.0
2022,13,-2.5,49.5,1,0.0
2020,3,-2.5,49.5,1,0.0
2019,6,-3.0,49.5,1,0.5
2015,14,-2.5,50.0,0,0.5
