Season,Week,Spread,Total,Under,Distance
2023,13,-3.5,36.5,0,0.0
2023,17,-3.5,36.5,1,0.0
2017,14,-3.5,36.5,1,0.0
2023,12,-3.5,36.5,1,0.0
2022,18,-3.5,37.0,1,0.5
2019,12,-3.5,37.0,1,0.5
2023,9,-3.0,36.5,1,0.5
