Season,Week,Spread,Total,Under,Distance
2020,3,-6.0,43.5,1,0.0
2016,15,-6.0,43.0,1,0.5
2017,4,-6.0,43.0,1,0.5
2015,13,-6.5,43.5,0,0.5
2023,4,-6.5,43.5,1,0.5
2015,14,-6.5,43.5,1,0.5
2016,3,-6.0,43.0,1,0.5
