Season,Week,Spread,Total,Under,Distance
2017,15,2.5,52.5,1,0.0
2022,1,2.5,52.0,1,0.5
2022,13,2.5,53.0,1,0.5
2021,10,2.5,52.0,0,0.5
2020,14,2.5,52.0,0,0.5
2021,15,3.0,52.5,0,0.5
2019,6,3.0,52.5,0,0.5
