Season,Week,Spread,Total,Under,Distance
2022,9,1.5,46.5,1,0.0
2024,10,1.5,46.5,1,0.0
2017,12,1.0,46.5,1,0.5
2016,6,1.0,46.5,1,0.5
2019,16,1.5,46.0,0,0.5
2015,11,1.5,46.0,1,0.5
2015,14,1.0,46.5,0,0.5
