Season,Week,Spread,Total,Under,Distance
2020,6,-3.5,53.5,0,0.0
2023,1,-3.5,53.5,1,0.0
2016,2,-3.5,54.0,1,0.5
2021,10,-3.0,53.5,1,0.5
2021,1,-3.0,53.5,1,0.5
2018,11,-3.0,53.5,0,0.5
2016,11,-3.0,53.5,1,0.5
