Season,Week,Spread,Total,Under,Distance
2023,6,-14.0,47.5,0,0.5
2024,11,-14.0,47.0,0,0.7071067811865476
2022,12,-14.0,47.0,1,0.7071067811865476
2020,10,-13.5,47.5,1,1.0
2020,17,-15.5,47.5,1,1.0
2018,17,-14.5,46.5,1,1.0
2025,4,-15.5,47.5,0,1.0
