Season,Week,Spread,Total,Under,Distance
2016,5,-3.5,44.5,1,0.0
2022,2,-3.5,44.5,0,0.0
2024,1,-3.5,44.5,1,0.0
2021,18,-3.5,44.5,0,0.0
2024,13,-3.5,44.5,0,0.0
2021,8,-3.5,44.5,1,0.0
2015,4,-3.5,45.0,0,0.5
