Season,Week,Spread,Total,Under,Distance
2023,6,-2.5,42.5,1,0.0
2021,11,-2.5,42.5,0,0.0
2023,5,-2.5,42.5,0,0.0
2019,6,-2.5,42.5,1,0.0
2015,10,-2.5,42.5,1,0.0
2018,1,-2.5,42.5,1,0.0
2020,1,-2.5,42.5,0,0.0
