Season,Week,Spread,Total,Under,Distance
2015,8,-7.5,39.5,1,0.0
2023,14,-7.5,39.5,0,0.0
2017,12,-7.5,39.5,1,0.0
2017,2,-7.5,39.5,1,0.0
2017,12,-7.5,39.0,0,0.5
2023,11,-7.5,39.0,1,0.5
2018,1,-7.5,39.0,0,0.5
