Season,Week,Spread,Total,Under,Distance
2017,14,2.5,40.5,0,0.0
2023,8,2.5,40.5,1,0.0
2022,2,2.5,40.5,1,0.0
2018,14,2.5,40.5,1,0.0
2023,10,2.5,40.5,0,0.0
2024,2,2.5,40.5,1,0.0
2016,17,2.5,40.5,1,0.0
