Season,Week,Spread,Total,Under,Distance
2021,8,-6.5,50.5,1,0.0
2023,15,-6.5,50.5,1,0.0
2018,4,-6.5,50.5,1,0.0
2020,11,-6.0,50.5,0,0.5
2016,15,-7.0,50.5,1,0.5
2017,6,-6.0,50.5,0,0.5
2021,9,-6.0,50.5,0,0.5
