Season,Week,Spread,Total,Under,Distance
2022,17,-12.5,45.0,0,0.5
2016,2,-12.0,44.5,0,0.5
2020,3,-12.5,44.0,1,0.5
2016,13,-13.0,44.5,1,0.5
2017,10,-12.0,45.0,1,0.7071067811865476
2017,8,-13.0,45.0,1,0.7071067811865476
2021,17,-12.5,43.5,1,1.0
